datetime,ACC001_X,ACC001_Y,ACC001_Z,ACC002_Z,ACC003_Z,CAC001,CAC002,CAC003,CAC004,CAC005,CAC006,CAC007,CAC008,CAC009,CAC010,CAC011,CAC013,CAC014,CAC015,CAC016,CAC017,CAC018,DIS001_Y,DIS001_Z,EQK_TJAX,EQK_TJAY,EQK_TJBX,EQK_TJBY,EQK_TJBZ,EQK_TJCX,EQK_TJCY,EQK_TJDX,EQK_TJGE,EQK_TJGN,EQK_TJGZ,EQK_TJHZ,EQK_TJPX,EQK_TJQY,EQK_TJQZ,EQK001_X,EQK001_Y,EQK001_Z,FBG001,FBG002,FBG003,FBG004,FBG005,FBG006,FBG007,FBG008,FBG009,FBG010,FBG011,FBG012,FBG013,FBG014,FBG015,FBG016,FBG017,FBG018,FBG019,FBG020,FBG021,FBG022,FBG023,FBG024,FBT001,FBT005,FBT006,FBT007,FBT009,FBT010,FBT011,FBT012,FBT013,FBT014,FBT015,FBT016,FBT017,FBT018,FBT019,FBT020,GNS001_X,GNS001_Y,GNS001_Z,GNS002_X,GNS002_Y,GNS002_Z,GNS003_X,GNS003_Y,GNS003_Z,WGT001_D,WGT001_S,WGT001_V,WGT002_D,WGT002_S,WGT002_V,WVR001_HDR,WVR001_HSP,WVR001_PDR,WVR001_PSP,WVR002_HDR,WVR002_HSP,WVR002_PDR,WVR002_PSP
2018-04-26 08:53:00,43.58206,29.19384,9.315047,974.6958,1006.4,712.8182,705.1912,350.8605,382.0685,651.0452,678.1418,879.3233,868.7253,906.7749,913.861,95.96956,870.4524,910.5528,659.4088,681.3731,691.9989,697.7401,720.1049,1097.303,1.672369,0.9138964,6.049685,5.142493,5.440586,0.1221086,0.9731731,23.43018,13.17542,1.847185,6.189927,6.437248,900.7732,2.517934,6.563519,2.643864,2.067613,1.880268,0.0,0.0,0.0,10.05682,481.1775,75.18477,750.9439,1321.856,935.6495,232.6904,192.0357,195.9069,1530.167,190.2286,182.6031,274.5572,160.8288,237.8073,31.07508,175.1432,356.4015,829.309,206.3965,225.3219,1530.564,1527.337,1526.384,1524.686,1522.195,1521.346,1531.125,1529.451,1528.482,1526.91,1525.782,1524.869,1524.216,1523.282,1521.805,1520.772,3.121164,3.34674,14.61728,1.296148,2.189787,5.942795,14.84447,11.01054,22.58102,60.21637,60.24947,60.22963,0.3832085,0.4621973,0.3536784,35.26291,60.22963,225.0157,85.18222,89.48242,53.83981,224.9775,0.521476
2018-04-26 09:42:00,43.45779,29.57354,9.985706,974.7371,1006.869,713.0662,705.0957,351.154,382.3011,651.5749,680.3374,879.5591,867.7814,906.7994,913.9646,100.7932,870.0891,909.9359,659.1502,681.2642,692.2883,697.7266,719.8827,1097.148,1.706868,1.146849,6.077315,5.141851,5.628958,0.2268403,1.109995,23.42331,14.35071,1.642471,6.483662,6.024602,901.2229,2.27822,5.241286,2.612418,2.380719,1.855148,0.0,0.0,0.0,18.36889,506.4548,96.44942,724.043,1315.037,877.5744,378.4126,212.3494,211.9144,1554.306,218.0359,206.0903,287.4119,181.9778,248.1175,54.63165,213.4364,382.5005,818.8758,245.3185,235.9346,1530.564,1527.361,1526.391,1524.704,1522.214,1521.354,1531.136,1529.468,1528.493,1526.929,1525.791,1524.875,1524.227,1523.283,1521.825,1520.774,4.247352,5.263111,10.2809,6.434413,2.850497,8.576767,21.54449,9.728086,28.56802,60.21637,60.24947,60.22963,0.8673847,0.6392359,0.1532078,35.26291,60.22963,225.0157,85.18222,89.1019,53.82431,263.3264,0.8808115
2018-04-26 09:58:00,43.47052,29.68309,10.26806,974.707,1007.057,713.2144,704.9723,351.3678,382.5346,651.5918,679.0523,879.9128,868.3738,906.8551,913.943,103.4239,870.012,909.4538,659.5417,681.3824,692.5627,697.5171,719.6411,1096.915,1.405242,1.138966,6.099038,5.14289,5.717836,0.06104656,1.163132,23.42053,14.65277,1.512148,6.55906,5.63344,901.186,2.199908,4.539816,2.574616,2.479729,1.841233,0.0,0.0,0.0,24.51302,511.7509,100.1258,697.7156,1311.771,908.861,648.5363,223.7519,221.1171,1552.062,227.8642,214.361,295.9244,189.9231,255.7483,58.70264,222.6578,389.4254,815.6361,258.1972,239.1489,1530.564,1527.371,1526.393,1524.712,1522.222,1521.356,1531.139,1529.476,1528.496,1526.938,1525.794,1524.88,1524.23,1523.284,1521.833,1520.775,1.646714,7.247747,2.555586,7.468935,1.312123,6.063519,20.36095,12.16965,35.50867,60.21637,60.24947,60.22963,0.1519337,0.898961,0.02495377,35.26291,60.22963,225.0157,85.18222,89.84004,53.80746,83.0513,0.1539692
2018-04-27 04:00:00,44.02842,29.04308,9.561609,974.8028,1006.352,712.8078,706.1947,349.4852,380.115,650.9493,673.0613,879.0349,864.4057,907.5587,914.8671,86.25835,870.2283,914.6339,657.7079,680.6095,690.3423,696.876,715.7881,1093.835,0.9147548,1.014535,5.999398,5.196165,4.963834,0.1503227,0.9324176,23.45639,11.98835,1.136124,5.213717,5.953598,899.4849,2.637591,6.154109,2.72069,1.741441,1.882175,0.0,0.0,0.0,73.94589,433.0331,15.88372,881.418,1303.841,1058.522,167.0359,155.891,145.8711,1482.991,159.8785,133.9654,216.7971,122.8637,186.3957,33.37646,133.8833,296.1643,877.7971,148.3922,195.8396,1530.564,1527.348,1526.381,1524.695,1522.204,1521.339,1531.116,1529.451,1528.472,1526.918,1525.778,1524.861,1524.213,1523.284,1521.813,1520.773,4.183699,2.884672,14.04297,2.240907,3.99604,5.298296,17.02618,9.247811,15.72479,60.21637,60.24947,60.22963,0.4851563,2.655517,0.1869469,35.26291,60.22963,225.0157,85.18222,89.49001,53.53864,246.6144,0.5199287
2018-04-27 05:10:00,43.98107,28.90034,9.138417,974.7391,1006.232,712.8186,706.2735,349.3863,379.9787,650.8387,677.5071,878.6339,863.6931,905.5961,912.4738,85.84995,869.664,911.9099,657.5649,680.4545,690.2391,696.8416,717.2487,1094.981,1.049258,0.8053071,5.984146,5.18276,4.85831,0.04887641,0.9195383,23.45221,11.76489,1.227944,5.130316,6.028663,899.3404,2.74531,6.545201,2.768181,1.565149,1.924587,0.0,0.0,0.0,84.6504,419.9829,1.803717,914.2111,1294.884,1033.512,162.8924,146.1626,139.4689,1495.726,165.7881,144.9549,210.6627,108.6848,175.4117,44.73616,120.0887,281.656,885.8289,139.4049,185.7245,1530.564,1527.336,1526.377,1524.686,1522.194,1521.336,1531.113,1529.445,1528.467,1526.908,1525.774,1524.854,1524.209,1523.28,1521.807,1520.77,1.541374,2.881348,9.169384,1.34691,1.65615,6.204552,15.95642,8.954403,10.04093,60.21637,60.24947,60.22963,1.265991,2.06004,0.3758157,35.26291,60.22963,225.0157,85.18222,88.60205,53.64055,253.6131,1.320594
2018-04-27 05:42:00,43.96265,28.84761,8.970566,974.8094,1006.145,712.8254,706.2848,349.3354,380.01,650.9139,679.4001,878.7926,863.6407,905.672,912.525,84.40134,869.8722,912.1966,657.5784,680.4364,690.2311,696.8955,716.8411,1094.68,1.193035,0.7522893,5.980938,5.17828,4.822533,0.1174377,0.8146022,23.45086,11.67549,1.293888,5.09022,6.135486,899.3493,2.674028,6.754893,2.812808,1.525017,1.934658,0.0,0.0,0.0,88.74397,415.0942,5.770983,907.9997,1295.452,1042.475,169.0857,148.5454,146.0884,1493.632,163.2366,144.7129,217.9923,110.5776,182.6857,50.59107,115.0962,275.3727,888.9041,135.0449,183.264,1530.564,1527.331,1526.376,1524.682,1522.191,1521.334,1531.112,1529.442,1528.465,1526.904,1525.773,1524.852,1524.207,1523.278,1521.804,1520.769,1.471111,4.141799,8.594663,1.453731,0.9169696,4.423249,12.69091,15.09635,15.89338,60.21637,60.24947,60.22963,0.918327,1.918535,0.2137416,35.26291,60.22963,225.0157,85.18222,88.99779,53.61211,257.4845,0.9428732
2018-04-27 06:11:00,43.93298,28.81412,8.859806,974.7627,1006.055,712.8147,706.2663,349.3264,380.0011,650.8839,671.8168,878.5963,863.6809,905.8933,912.5081,85.08486,869.7029,912.1109,657.634,680.4607,690.2672,696.8419,717.4353,1095.189,1.288646,0.6993201,5.987352,5.172334,4.823976,0.07457742,0.7229961,23.44645,11.63581,1.367062,5.066712,6.20105,899.3421,2.698883,6.793588,2.812459,1.558523,1.937992,0.0,0.0,0.0,89.04929,412.7979,5.905425,887.6364,1299.622,1027.867,169.8513,148.0505,146.9336,1487.834,160.8696,144.1358,225.7048,113.9171,190.8504,49.40493,112.4675,272.3621,891.1876,132.7434,179.4479,1530.564,1527.327,1526.375,1524.679,1522.187,1521.334,1531.113,1529.439,1528.464,1526.901,1525.773,1524.851,1524.206,1523.278,1521.801,1520.769,1.811997,1.779138,5.638373,2.613268,1.124055,3.440188,15.08142,9.032294,12.56523,60.21637,60.24947,60.22963,0.1516355,0.5990309,0.1262543,35.26291,60.22963,225.0157,85.18222,89.804,53.65357,285.2438,0.1973157
2018-04-27 07:01:00,43.83655,28.78583,8.712957,974.7624,1006.025,712.9466,706.0818,349.5786,380.315,650.7056,678.8214,878.9605,864.7005,906.1103,912.9739,85.19997,869.9096,912.6242,657.8826,680.6572,690.5426,697.0542,718.2965,1095.908,1.638686,0.8421447,5.994497,5.162185,4.886535,0.2588182,0.6405677,23.43671,11.74627,1.488754,5.163776,6.865674,900.1375,2.681867,7.550951,2.79621,1.725732,1.928618,0.0,0.0,0.0,77.94921,419.8952,3.106034,867.8339,1294.074,1007.713,172.1999,147.768,148.6241,1491.696,160.4769,144.8981,232.472,119.7181,195.5648,34.26417,119.1284,280.9783,891.9097,133.0277,178.1993,1530.564,1527.323,1526.375,1524.675,1522.184,1521.334,1531.115,1529.437,1528.465,1526.898,1525.773,1524.854,1524.205,1523.278,1521.798,1520.768,3.643831,1.062623,16.15702,2.274863,1.771675,5.221003,14.29429,12.1045,16.09479,60.21637,60.24947,60.22963,0.263437,0.2624969,0.2246747,35.26291,60.22963,225.0157,85.18222,89.66262,53.71365,233.5624,0.3462337
2018-04-27 07:29:00,43.73736,28.80737,8.685936,974.7365,1006.006,712.9283,705.7571,349.8872,380.6277,651.3678,680.7876,879.782,865.6268,906.1385,913.236,87.86218,870.2525,912.9993,657.9515,680.8629,690.7279,697.2793,717.7103,1095.438,1.490608,0.6735626,6.008894,5.154391,4.973076,0.07865141,0.7068242,23.42492,12.08955,1.604074,5.438784,6.259993,899.8097,2.647036,6.983105,2.777428,1.817143,1.90894,0.0,0.0,0.0,68.21582,427.1168,8.777906,844.9499,1309.654,1004.16,175.2482,151.5936,151.8894,1511.037,176.5671,159.425,237.6081,121.8539,200.6751,24.83556,125.6442,292.0174,887.1702,141.8084,178.755,1530.564,1527.322,1526.377,1524.675,1522.184,1521.336,1531.116,1529.438,1528.468,1526.898,1525.774,1524.855,1524.206,1523.278,1521.797,1520.768,1.406532,3.832754,5.395813,2.459336,1.345858,6.44267,15.64941,12.67952,9.969544,60.21637,60.24947,60.22963,0.2237756,0.2902207,0.1619568,35.26291,60.22963,225.0157,85.18222,89.74576,53.67275,177.4989,0.2762346
2018-04-27 07:41:00,43.70837,28.82729,8.695025,974.7478,1006.05,712.9739,705.6997,349.9018,380.628,650.7737,680.7842,879.2795,865.6825,906.108,913.1918,86.44577,869.8681,912.4359,657.5818,680.8688,690.6184,697.3776,717.8931,1095.578,1.653382,0.7294161,6.014026,5.15138,5.021607,0.1107329,0.7475005,23.41964,12.29727,1.64787,5.602951,6.239165,899.9325,2.633149,6.916078,2.771086,1.857328,1.911075,0.0,0.0,0.0,64.5707,430.2062,12.96822,837.035,1301.74,998.5961,177.5933,153.6793,155.1206,1517.798,184.4452,168.7857,239.8963,124.6854,203.1876,20.57774,126.2131,295.9705,884.4031,147.5849,180.4178,1530.564,1527.323,1526.378,1524.676,1522.185,1521.337,1531.118,1529.44,1528.47,1526.898,1525.775,1524.859,1524.207,1523.278,1521.797,1520.768,3.471071,3.51428,3.749626,1.227464,2.339729,7.986734,14.8523,15.47352,4.656179,60.21637,60.24947,60.22963,0.5970711,0.2550001,0.1409502,35.26291,60.22963,225.0157,85.18222,89.42317,53.6855,257.6997,0.6134825
2018-04-27 08:04:00,43.64746,28.89161,8.759749,974.754,1006.129,712.765,705.5786,349.9972,380.8858,651.041,674.8609,879.4051,866.0672,906.2303,913.3571,86.95283,870.0553,910.5444,656.4179,681.0141,690.2694,697.5112,718.0571,1095.727,1.604878,0.654323,6.027704,5.146096,5.122495,0.05804031,0.8052164,23.40828,12.73407,1.710137,5.929049,6.149881,900.0681,2.565109,6.646846,2.756406,1.942623,1.902189,0.0,0.0,0.0,55.93515,437.3616,23.32685,817.7778,1310.216,1032.956,187.0564,164.9483,166.8919,1537.01,196.3075,183.9165,245.2478,130.6685,209.8442,13.42679,134.1535,305.226,876.9185,159.6802,185.5932,1530.564,1527.326,1526.38,1524.678,1522.187,1521.339,1531.12,1529.443,1528.473,1526.901,1525.777,1524.86,1524.209,1523.278,1521.798,1520.769,3.690416,1.241437,9.904019,1.313392,1.168689,5.938911,18.11019,9.271803,19.46872,60.21637,60.24947,60.22963,0.411038,0.6515107,0.05414658,35.26291,60.22963,225.0157,85.18222,89.61189,53.69694,265.5631,0.4145891
2018-04-27 09:00:00,43.47548,29.20143,9.228703,974.6893,1006.564,712.8685,705.132,350.8854,382.0743,651.4728,675.6106,879.4446,867.7022,906.6938,913.7284,90.15806,869.9686,910.094,659.4776,681.2622,692.1925,697.7731,716.6309,1094.554,1.93984,0.7997662,6.062879,5.139943,5.3855,0.1299179,0.8866511,23.39373,13.86527,1.725748,6.363243,6.133788,900.7272,2.312618,5.707578,2.707944,2.219033,1.87847,0.0,0.0,0.0,31.37326,461.8212,51.58985,763.2823,1321.82,1005.932,279.6523,198.9265,198.1947,1525.071,188.5372,176.4847,278.6745,167.0609,243.754,12.74209,156.4455,338.953,865.3167,197.6383,197.5754,1530.564,1527.339,1526.388,1524.689,1522.197,1521.348,1531.129,1529.453,1528.485,1526.912,1525.785,1524.878,1524.22,1523.279,1521.808,1520.77,1.38263,10.51341,3.207353,1.593476,2.163677,2.877453,15.65759,15.39122,24.50511,60.21637,60.24947,60.22963,0.4600381,0.5977283,0.0760124,35.26291,60.22963,225.0157,85.18222,89.53053,53.59744,93.24449,0.4662756
2018-04-27 09:15:00,43.48948,29.30125,9.436004,974.7556,1006.708,713.2113,705.0267,351.0635,382.455,651.4816,675.7856,880.0302,868.2128,906.9246,913.9143,92.70266,870.1223,909.9575,659.759,681.397,692.5189,697.5809,715.7101,1093.798,2.207161,0.9358444,6.075968,5.1392,5.456751,0.3506772,0.9285076,23.394,14.16931,1.662936,6.446875,6.844682,901.0428,2.292691,6.261245,2.75372,2.292356,1.874337,0.0,0.0,0.0,23.87088,471.4309,60.20616,750.0876,1319.958,992.3114,230.6564,199.1473,197.8993,1530.565,194.0159,185.2987,279.6574,172.9788,243.5704,19.02834,171.6097,347.6269,860.9139,208.4658,201.1436,1530.564,1527.345,1526.39,1524.693,1522.202,1521.35,1531.132,1529.458,1528.489,1526.918,1525.787,1524.878,1524.223,1523.28,1521.814,1520.771,4.183699,5.650531,7.947839,4.112785,4.657664,2.20873,14.9754,9.96089,33.74983,60.21637,60.24947,60.22963,0.5344252,0.4813196,0.3326328,35.26291,60.22963,225.0157,85.18222,89.34847,53.5332,134.542,0.6294878
2018-04-27 09:18:00,43.4457,29.30985,9.436629,974.7641,1006.737,713.0576,705.0357,351.0832,382.3953,651.553,676.28,879.9964,868.0427,906.8694,913.8305,92.72034,869.9972,909.753,659.691,681.3307,692.5246,697.5399,715.5875,1093.699,1.782222,0.8684286,6.077913,5.139404,5.472255,0.07766327,0.936778,23.3908,14.2232,1.647865,6.464117,5.902285,900.9755,2.201561,5.172823,2.690685,2.310708,1.872055,0.0,0.0,0.0,20.78131,473.217,62.61053,738.6974,1323.444,990.0535,232.2165,200.5047,196.7056,1531.337,196.273,184.216,279.4414,175.115,242.4786,21.14674,175.686,351.2283,859.27,210.2865,202.573,1530.564,1527.347,1526.39,1524.694,1522.203,1521.35,1531.132,1529.459,1528.489,1526.919,1525.788,1524.876,1524.224,1523.28,1521.815,1520.771,3.136745,7.044123,7.168898,4.738583,3.778095,1.896251,16.96457,10.92869,28.84508,60.21637,60.24947,60.22963,0.1892132,0.4817344,0.1697159,35.26291,60.22963,225.0157,85.18222,89.7359,53.52465,133.5827,0.2541754
2018-04-27 10:28:00,43.52554,29.75364,10.51944,974.8124,1007.432,713.0159,705.0437,351.2583,382.4181,651.516,680.4674,879.4048,867.1076,906.895,913.9746,91.83422,870.3019,910.2845,659.0743,681.3277,692.409,697.4788,711.816,1090.859,1.736954,1.174128,6.151488,5.145314,5.803793,0.2814887,1.199529,23.38384,14.88333,1.349468,6.626238,5.689152,901.1421,1.969066,4.085729,2.577209,2.818396,1.853153,0.0,0.0,0.0,26.14763,517.4687,108.8088,690.3537,1304.492,921.9796,1044.552,236.485,225.0422,1566.342,234.3265,211.7986,300.7288,203.9181,256.7444,62.59381,235.1888,399.3938,834.0652,261.4407,222.7053,1530.564,1527.389,1526.4,1524.726,1522.237,1521.362,1531.146,1529.488,1528.503,1526.952,1525.801,1524.893,1524.238,1523.288,1521.847,1520.777,2.285644,15.22285,2.814385,9.026165,1.047298,3.882868,23.13842,16.26621,26.23928,60.21637,60.24947,60.22963,1.874531,3.713086,0.3884494,35.26291,60.22963,225.0157,85.18222,87.99624,53.26152,274.7569,1.914356
2018-04-27 11:08:00,43.65589,30.03175,11.26236,974.8351,1007.84,713.0677,705.0254,351.4045,382.4063,651.5479,677.3055,879.4324,867.0801,906.8452,913.9149,93.45956,870.1819,910.0011,659.1804,681.2659,692.5009,697.4488,712.1302,1091.145,1.533932,1.36666,6.186686,5.153673,6.037235,0.2689413,1.346754,23.38041,15.32024,1.228861,6.593048,5.173699,900.9504,1.911935,3.438599,2.453796,3.196647,1.806475,0.0,0.0,0.0,41.55696,530.1968,709.1996,671.2226,1291.437,869.1806,1218.416,231.0579,245.9775,1577.432,258.5965,231.7044,320.9118,227.7539,275.8734,75.76799,253.5115,421.3705,816.5166,282.1392,239.7817,1530.564,1527.416,1526.407,1524.748,1522.259,1521.369,1531.154,1529.508,1528.511,1526.974,1525.808,1524.915,1524.247,1523.295,1521.865,1520.782,3.105774,16.89263,6.111831,11.25959,2.102617,4.679089,20.36576,17.23569,21.63619,60.21637,60.24947,60.22963,1.945862,3.561209,0.4167157,35.26291,60.22963,225.0157,85.18222,87.91424,53.28344,266.0534,1.989982
2018-04-27 22:58:00,44.41542,29.99026,12.49568,974.9538,1007.474,713.0497,705.9906,349.8492,380.4812,650.9728,672.9689,878.8051,864.3202,906.0056,912.91,85.67529,870.0666,912.4212,657.8492,680.6522,690.6272,697.1699,721.237,1098.184,0.911346,2.356108,6.21088,5.321013,5.533564,0.1220333,1.871622,23.38805,12.96664,0.6983269,5.477694,4.998682,899.6835,2.42277,3.624489,2.538598,2.75798,1.72678,0.0,0.0,0.0,10.52982,496.4824,94.68832,720.3528,1277.941,1049.051,1024.894,177.9393,207.1318,1527.596,226.4827,182.8885,272.7344,210.4198,254.4595,18.04178,208.5784,383.9122,824.397,202.6606,250.5349,1530.564,1527.44,1526.41,1524.769,1522.276,1521.367,1531.141,1529.509,1528.505,1526.99,1525.802,1524.932,1524.25,1523.316,1521.865,1520.798,6.630359,8.602403,12.38962,8.331066,11.89959,7.80235,12.06617,7.085266,15.02097,60.21637,60.24947,60.22963,0.4974185,1.876028,0.1954208,35.26291,60.22963,225.0157,85.18222,89.49404,53.9188,247.2185,0.5344291
2018-04-27 23:08:00,44.40171,29.9517,12.3791,974.9155,1007.439,713.0823,706.058,349.8324,380.4426,651.071,672.9946,879.307,864.5154,906.0307,913.0568,85.37355,870.1926,912.3096,657.869,680.6217,690.6317,697.1462,721.6439,1098.498,0.8937902,2.32299,6.203617,5.317038,5.513124,0.1406648,1.87392,23.39397,12.93174,0.7184808,5.469526,5.064756,899.674,2.447795,3.757472,2.555204,2.707883,1.733803,0.0,0.0,0.0,13.5304,493.854,90.80496,734.2371,1278.765,1057.273,1074.799,189.1749,204.6677,1522.67,223.6655,180.4634,270.4356,204.9407,250.8788,16.24957,205.503,379.1185,826.5324,200.1551,248.4485,1530.564,1527.436,1526.409,1524.766,1522.273,1521.366,1531.141,1529.506,1528.504,1526.987,1525.801,1524.929,1524.248,1523.315,1521.863,1520.798,7.381903,12.27276,10.05748,8.19878,13.23709,6.053341,9.38798,7.256239,15.5484,60.21637,60.24947,60.22963,0.5008652,2.310844,0.3144335,35.26291,60.22963,225.0157,85.18222,89.38576,53.94719,128.1114,0.5913834
2018-04-28 00:53:00,44.24834,29.61179,11.36036,974.8754,1007.004,712.9054,706.0996,349.7233,380.3449,650.9427,673.0222,878.7212,864.0436,905.8742,912.6583,86.37871,869.8902,912.2319,657.7733,680.5448,690.4756,696.9911,721.1647,1098.103,0.2405344,1.809333,6.146282,5.283542,5.346706,0.1036047,1.710141,23.4081,12.57581,0.8781699,5.379291,5.38761,899.5598,2.62142,4.75789,2.614248,2.486761,1.784807,0.0,0.0,0.0,37.91395,470.1981,61.46654,776.9181,1299.218,994.6813,1095.599,206.3108,178.0889,1511.064,197.8643,158.6392,245.0449,171.1918,219.9348,7.262432,176.4119,338.2902,845.2578,177.1295,234.2681,1530.564,1527.403,1526.402,1524.738,1522.246,1521.36,1531.139,1529.484,1528.498,1526.96,1525.798,1524.902,1524.24,1523.311,1521.846,1520.795,6.837458,5.453409,6.770736,5.867708,7.477957,7.83107,11.7941,6.643894,3.419093,60.21637,60.24947,60.22963,0.4110851,0.4314933,0.1847439,35.26291,60.22963,225.0157,85.18222,89.56592,53.91376,239.5853,0.4506898
2018-04-28 01:04:00,44.23676,29.58343,11.27476,974.8866,1007.009,713.0265,706.1433,349.723,380.3508,650.9735,673.1102,878.6614,864.0016,905.8561,912.6273,86.15876,869.8626,912.1926,657.7692,680.5445,690.4888,696.992,721.423,1098.327,0.2627866,1.76687,6.142399,5.280433,5.33752,0.1008716,1.662889,23.41424,12.53964,0.8955466,5.367688,5.42363,899.5502,2.636725,4.845625,2.61406,2.485885,1.790564,0.0,0.0,0.0,40.02107,467.939,58.93495,778.8346,1303.428,934.6196,945.6378,204.1159,175.3269,1505.994,195.357,156.6081,243.5018,168.7049,216.8113,8.219114,173.6692,334.506,846.9498,175.2148,233.0042,1530.564,1527.4,1526.401,1524.735,1522.244,1521.359,1531.139,1529.483,1528.498,1526.957,1525.798,1524.899,1524.239,1523.311,1521.844,1520.794,7.31995,7.581557,9.730719,5.368892,9.537024,3.848469,11.04974,7.420916,5.851186,60.21637,60.24947,60.22963,0.4054541,0.1740999,0.07370634,35.26291,60.22963,225.0157,85.18222,89.57865,53.93178,271.0801,0.4120991
2018-04-28 02:19:00,44.18235,29.401,10.70812,974.8068,1006.765,712.8798,706.3077,349.4499,380.0688,650.8817,672.7769,878.5483,863.5654,905.7417,912.5616,84.41529,869.8639,912.134,657.7285,680.4629,690.4075,696.8699,721.604,1098.459,0.2241582,1.50283,6.111502,5.265508,5.252037,0.08385051,1.472698,23.42519,12.31396,1.012135,5.299069,5.569481,899.4781,2.693472,5.219632,2.607367,2.505324,1.790119,0.0,0.0,0.0,56.0719,451.5214,42.55005,807.255,1302.103,1020.426,880.4041,181.0881,158.3201,1492.514,177.8902,143.6336,226.1343,147.2561,200.6741,25.00309,152.3393,314.2819,856.4639,161.0762,224.7223,1530.564,1527.381,1526.396,1524.72,1522.228,1521.355,1531.136,1529.471,1528.493,1526.942,1525.794,1524.887,1524.234,1523.308,1521.835,1520.793,1.30767,5.915023,10.32794,4.534589,6.748383,4.579725,15.168,7.809417,10.40356,60.21637,60.24947,60.22963,0.3582769,0.5230888,0.1080989,35.26291,60.22963,225.0157,85.18222,89.61196,53.94441,256.9306,0.3742295
2018-04-28 02:38:00,44.16611,29.35708,10.57713,974.7945,1006.723,712.8439,706.3681,349.423,380.0466,650.8927,672.9167,878.5247,863.4028,905.7365,912.4968,84.33332,869.8265,911.9752,657.6801,680.4505,690.3276,696.8895,721.6818,1098.546,0.2311351,1.441007,6.104903,5.261099,5.231559,0.08111735,1.494472,23.42708,12.25921,1.037899,5.282661,5.59507,899.4173,2.696889,5.354132,2.602821,2.519528,1.792119,0.0,0.0,0.0,59.80806,447.5459,38.77977,826.48,1302.393,973.7043,192.133,175.7503,154.5054,1493.051,173.7392,140.5542,224.5062,141.1962,196.2579,26.87384,145.7075,309.9465,858.449,158.158,223.1801,1530.564,1527.376,1526.395,1524.716,1522.225,1521.353,1531.135,1529.468,1528.492,1526.939,1525.793,1524.887,1524.233,1523.307,1521.833,1520.792,2.559459,5.37443,5.838216,5.975296,9.312286,3.209453,13.75673,8.278728,5.953557,60.21637,60.24947,60.22963,0.3088272,0.1303371,0.03462762,35.26291,60.22963,225.0157,85.18222,89.67309,53.94983,273.7841,0.3107624
2018-04-28 02:47:00,44.15676,29.33777,10.51735,974.7577,1006.676,712.8364,706.3784,349.4062,380.0071,650.8847,672.8697,878.5001,863.2989,905.7252,912.4759,83.91697,869.7806,911.9238,657.6607,680.4911,690.364,696.9043,721.8988,1098.729,0.3047697,1.413309,6.102214,5.259168,5.222057,0.08622481,1.505434,23.42784,12.23485,1.050879,5.27419,5.62339,899.4011,2.700015,5.419969,2.601832,2.527526,1.786634,0.0,0.0,0.0,61.44919,445.6427,36.70495,820.1619,1305.755,966.1326,183.5419,173.9294,152.6213,1491.553,171.5936,139.0691,222.966,137.6392,193.8409,27.76811,142.5638,307.5197,859.4903,156.3332,222.3004,1530.564,1527.374,1526.394,1524.714,1522.224,1521.353,1531.135,1529.467,1528.491,1526.937,1525.793,1524.886,1524.232,1523.307,1521.831,1520.792,1.771064,5.843715,9.90265,5.261654,7.030754,7.199237,15.71865,11.58446,2.730524,60.21637,60.24947,60.22963,0.2619285,0.2086494,0.06464395,35.26291,60.22963,225.0157,85.18222,89.72347,53.96497,260.6214,0.2697877
2018-04-28 02:52:00,44.1504,29.32729,10.4842,974.7718,1006.648,712.851,706.4018,349.373,379.9793,650.8339,672.8666,878.4904,863.3214,905.7145,912.4946,83.26706,869.7797,911.8573,657.6505,680.4722,690.3628,696.9045,721.8265,1098.668,0.2828703,1.397942,6.100077,5.258172,5.216931,0.08124842,1.511438,23.4296,12.22198,1.058127,5.269461,5.622892,899.3931,2.700932,5.431861,2.602381,2.527497,1.783549,0.0,0.0,0.0,62.38525,444.5936,35.62779,827.2666,1303.193,969.7094,185.0274,172.0888,151.6704,1491.971,170.4932,138.3052,222.2756,135.6904,192.7804,28.31525,140.6694,306.3185,859.9553,155.5556,221.8088,1530.564,1527.373,1526.394,1524.713,1522.223,1521.353,1531.135,1529.466,1528.491,1526.936,1525.793,1524.886,1524.232,1523.307,1521.831,1520.792,1.945079,5.482518,10.19714,3.873844,6.448062,7.54235,14.49968,10.48192,3.38759,60.21637,60.24947,60.22963,0.1509024,0.6141849,0.05936043,35.26291,60.22963,225.0157,85.18222,89.84911,53.95993,103.9849,0.1621579
